ativo_principal;ticker_call;ticker_put;strike;expiracao
CYRE3;CYREG237;CYRES237;22,68;17/07/2025
CYRE3;CYREG240;CYRES240;22,93;17/07/2025
CYRE3;CYREG242;CYRES242;23,18;17/07/2025
CYRE3;CYREG245;CYRES245;23,43;17/07/2025
CYRE3;CYREG247;CYRES247;23,68;17/07/2025
CYRE3;CYREG255;CYRES255;24,43;17/07/2025
CYRE3;CYREG265;CYRES265;25,43;17/07/2025
CYRE3;CYREG275;CYRES275;26,43;17/07/2025
CYRE3;CYREG285;CYRES285;27,43;17/07/2025
CYRE3;CYREG295;CYRES295;28,43;17/07/2025
CYRE3;CYREG510;CYRES510;49,93;17/07/2025
CYRE3;CYREI19;CYREU19;17,93;17/09/2026
CYRE3;CYREL19;CYREX19;17,93;17/12/2026
CYRE3;CYREB19;CYREN19;17,93;18/02/2027
CYRE3;CYREF190;CYRER190;17,93;18/06/2026
CYRE3;CYREI190;CYREU190;17,93;18/09/2025
CYRE3;CYREI510;CYREU510;49,93;18/09/2025
CYRE3;CYREK19;CYREW19;17,93;18/11/2026
CYRE3;CYREL190;CYREX190;17,93;18/12/2025
CYRE3;CYREL192;CYREX192;18,18;18/12/2025
CYRE3;CYREL257;CYREX257;24,68;18/12/2025
CYRE3;CYREL510;CYREX510;49,93;18/12/2025
CYRE3;CYREB24;CYREN24;22,93;19/02/2026
CYRE3;CYREB270;CYREN270;25,93;19/02/2026
CYRE3;CYREC19;CYREO19;17,93;19/03/2026
CYRE3;CYREH19;CYRET19;17,93;20/08/2026
CYRE3;CYREK190;CYREW190;17,93;20/11/2025
CYRE3;CYREK510;CYREW510;49,93;20/11/2025
DASA3;DASAA20;DASAM20;2,00;14/01/2027
DASA3;DASAA100;DASAM100;10,00;14/01/2027
DASA3;DASAA130;DASAM130;13,00;14/01/2027
DASA3;DASAE20;DASAQ20;2,00;14/05/2026
DASA3;DASAH200;DASAT200;2,00;14/08/2025
DASA3;DASAA200;DASAM200;2,00;15/01/2026
DASA3;DASAJ20;DASAV20;2,00;15/10/2026
DASA3;DASAD200;DASAP200;2,00;16/04/2026
DASA3;DASAG20;DASAS20;2,00;16/07/2026
DASA3;DASAJ200;DASAV200;2,00;16/10/2025
DASA3;DASAG200;DASAS200;2,00;17/07/2025
DASA3;DASAI20;DASAU20;2,00;17/09/2026
DASA3;DASAL20;DASAX20;2,00;17/12/2026
DASA3;DASAL100;DASAX100;10,00;17/12/2026
DASA3;DASAL130;DASAX130;13,00;17/12/2026
DASA3;DASAB199;DASAN199;2,00;18/02/2027
DASA3;DASAB100;DASAN100;10,00;18/02/2027
DASA3;DASAB130;DASAN130;13,00;18/02/2027
DASA3;DASAF20;DASAR20;2,00;18/06/2026
DASA3;DASAI200;DASAU200;2,00;18/09/2025
DASA3;DASAK20;DASAW20;2,00;18/11/2026
DASA3;DASAK100;DASAW100;10,00;18/11/2026
DASA3;DASAK130;DASAW130;13,00;18/11/2026
DASA3;DASAL200;DASAX200;2,00;18/12/2025
DASA3;DASAB20;DASAN20;2,00;19/02/2026
DASA3;DASAC20;DASAO20;2,00;19/03/2026
DASA3;DASAH20;DASAT20;2,00;20/08/2026
DASA3;DASAK200;DASAW200;2,00;20/11/2025
DIRR3;DIRRA27;DIRRM27;27,00;14/01/2027
DIRR3;DIRRE27;DIRRQ27;27,00;14/05/2026
DIRR3;DIRRH270;DIRRT270;27,00;14/08/2025
